dateOfLoss,baseFloodElevation,lowestFloorElevation,causeOfDamage,floodRisk,precipitation
8/30/1985,12,15,1,1,9.8
8/30/1985,0,0,1,1,9.8
8/30/1985,12,10,1,1,9.8
8/30/1985,100,103,1,1,9.8
8/30/1985,12,17,1,1,9.8
8/30/1985,12,12,1,1,9.8
8/30/1985,97,102,1,1,9.8
8/30/1985,12,17,1,1,9.8
8/30/1985,,11,1,1,9.8
8/30/1985,12,19,1,1,9.8
8/30/1985,7,8,1,1,9.8
8/30/1985,0,7,1,1,9.8
8/30/1985,4,8,1,1,9.8
8/30/1985,11,0,1,1,9.8
8/30/1985,12,6,1,1,9.8
8/30/1985,11,0,2,1,9.8
8/30/1985,11,0,1,1,9.8
8/30/1985,1,2,1,1,9.8
8/30/1985,8,11,2,1,9.8
8/30/1985,12,2,1,1,9.8
8/30/1985,6,6,1,1,9.8
8/30/1985,12,5.9,1,1,9.8
8/30/1985,12,16,1,1,9.8
8/30/1985,13,13,1,1,9.8
8/30/1985,10,0,1,1,9.8
8/30/1985,12,0,1,1,9.8
8/30/1985,13,13,1,1,9.8
8/30/1985,2,1,1,1,9.8
8/30/1985,10,0,1,1,9.8
8/30/1985,12,6,1,1,9.8
8/30/1985,13,13,1,1,9.8
8/30/1985,10,0,1,1,9.8
8/30/1985,9,0,1,1,9.8
8/30/1985,12,0,2,1,9.8
8/30/1985,6,8,1,1,9.8
8/30/1985,9,104,1,1,9.8
8/30/1985,11,11,1,1,9.8
8/30/1985,9,8,1,1,9.8
8/30/1985,12,17,1,1,9.8
8/30/1985,12,19,1,1,9.8
8/30/1985,12,11,1,1,9.8
8/30/1985,9,13,2,1,9.8
8/30/1985,12,13,1,1,9.8
8/30/1985,12,15,1,1,9.8
8/30/1985,10,4.2,1,1,9.8
8/30/1985,10,9,1,1,9.8
8/30/1985,7,9,2,1,9.8
8/30/1985,8,17,1,1,9.8
8/30/1985,12,16,1,1,9.8
8/30/1985,12,14,1,1,9.8
8/30/1985,12,14,1,1,9.8
8/30/1985,13,0,1,1,9.8
8/30/1985,12,14,1,1,9.8
8/30/1985,10,10.5,1,1,9.8
8/30/1985,8,10,1,1,9.8
8/30/1985,12,9,1,1,9.8
8/30/1985,13,10,1,1,9.8
8/30/1985,12,16,1,1,9.8
8/30/1985,10,9,2,1,9.8
8/30/1985,12,15,1,1,9.8
8/30/1985,10,8,1,1,9.8
8/30/1985,10,8,1,1,9.8
8/30/1985,10,8,1,1,9.8
8/30/1985,10,8,1,1,9.8
8/30/1985,10,8,1,1,9.8
8/30/1985,12,17.5,4,1,9.8
8/30/1985,13,16,1,1,9.8
8/30/1985,13,16,1,1,9.8
8/30/1985,9,4.3,1,1,9.8
8/30/1985,10,6,1,1,9.8
8/30/1985,8,9,0,1,9.8
8/30/1985,5,7.4,1,1,9.8
8/30/1985,0,0,0,1,9.8
8/30/1985,97,112.1,2,1,9.8
8/30/1985,0,0,2,1,9.8
8/31/1985,15,18.4,1,1,9.8
8/31/1985,12,15,1,1,9.8
8/31/1985,11,16.9,1,1,9.8
8/31/1985,16,16.8,2,1,9.8
8/31/1985,9,17.9,1,1,9.8
8/31/1985,14,21,1,1,9.8
8/31/1985,15,17,2,1,9.8
8/31/1985,8,16.6,1,1,9.8
8/31/1985,11,20,1,1,9.8
8/31/1985,11.5,18.4,1,1,9.8
8/31/1985,15,15.2,1,1,9.8
8/31/1985,14,18.5,1,1,9.8
8/31/1985,15,19.5,1,1,9.8
8/31/1985,16,17.9,1,1,9.8
8/31/1985,9,19.7,4,1,9.8
8/31/1985,14,17,2,1,9.8
8/31/1985,15,15.2,1,1,9.8
8/31/1985,15,15.2,1,1,9.8
8/31/1985,15,15.2,2,1,9.8
8/31/1985,15,15.2,1,1,9.8
8/31/1985,15,15.2,1,1,9.8
8/31/1985,15,15.2,2,1,9.8
8/31/1985,11,17,1,1,9.8
8/31/1985,13,11,1,1,9.8
8/31/1985,15,15.3,1,1,9.8
8/31/1985,16,16.1,1,1,9.8
8/31/1985,16,17,1,1,9.8
8/31/1985,14,14.3,1,1,9.8
8/31/1985,14,17,2,1,9.8
8/31/1985,13,14,1,1,9.8
8/31/1985,17,17,1,1,9.8
8/31/1985,13,17.5,1,1,9.8
8/31/1985,14,46.6,1,1,9.8
8/31/1985,15,16.3,1,1,9.8
8/31/1985,7,7.7,1,1,9.8
8/31/1985,16,18.3,1,1,9.8
8/31/1985,14,16.9,1,1,9.8
8/31/1985,18,27,1,1,9.8
8/31/1985,14,15.1,2,1,9.8
8/31/1985,10,15.5,1,1,9.8
8/31/1985,16,16,1,1,9.8
8/31/1985,9,11.7,1,1,9.8
8/31/1985,15,15.8,1,1,9.8
8/31/1985,13,15,1,1,9.8
8/31/1985,9,11,1,1,9.8
8/31/1985,15.1,17.7,1,1,9.8
8/31/1985,12,17,1,1,9.8
8/31/1985,11,15,1,1,9.8
8/31/1985,11,14,1,1,9.8
8/31/1985,11,15,1,1,9.8
8/31/1985,11,17,1,1,9.8
8/31/1985,11,11,4,1,9.8
8/31/1985,11,17,1,1,9.8
8/31/1985,11,14,1,1,9.8
8/31/1985,11,15,1,1,9.8
8/31/1985,11,15,1,1,9.8
8/31/1985,11,16.7,1,1,9.8
8/31/1985,10,14,1,1,9.8
8/31/1985,11,13,1,1,9.8
8/31/1985,12,17,1,1,9.8
8/31/1985,9,14,1,1,9.8
8/31/1985,11,11,1,1,9.8
8/31/1985,11,14,2,1,9.8
8/31/1985,11,13,1,1,9.8
8/31/1985,11,12,2,1,9.8
8/31/1985,11,12,1,1,9.8
8/31/1985,11,11,2,1,9.8
8/31/1985,11,12,1,1,9.8
8/31/1985,9,17,1,1,9.8
8/31/1985,11,16,1,1,9.8
8/31/1985,11,12,1,1,9.8
8/31/1985,11,13,1,1,9.8
8/31/1985,11,16,1,0,9.8
8/31/1985,12,14,1,1,9.8
8/31/1985,9,0,1,1,9.8
8/31/1985,14,16,1,1,9.8
8/31/1985,0,0,1,1,9.8
8/31/1985,12,14,1,1,9.8
8/31/1985,0,0,1,1,9.8
8/31/1985,14,13,2,1,9.8
8/31/1985,12,12,1,1,9.8
8/31/1985,13,12,1,1,9.8
9/1/1985,9,5.6,0,1,8.3
9/1/1985,10,19.4,1,1,8.3
9/1/1985,10,18.5,1,1,8.3
9/1/1985,15,18,1,1,8.3
9/1/1985,10,20.5,1,1,8.3
9/1/1985,14,15.1,1,1,8.3
9/1/1985,13,17.1,1,1,8.3
9/1/1985,11.1,17.4,1,1,8.3
9/1/1985,10,20.5,1,1,8.3
9/1/1985,9,15,1,1,8.3
9/1/1985,10,16.6,2,1,8.3
9/1/1985,15,15.6,1,1,8.3
9/1/1985,14,17,1,1,8.3
9/1/1985,14,16.1,4,1,8.3
9/1/1985,10,17,1,1,8.3
9/1/1985,10,16.4,1,1,8.3
9/1/1985,10,16.4,1,1,8.3
9/1/1985,15,21.1,2,1,8.3
9/1/1985,14,17,1,1,8.3
9/1/1985,9,9.2,1,1,8.3
9/1/1985,10,18,1,1,8.3
9/1/1985,13,17,1,1,8.3
9/1/1985,16,16,1,1,8.3
9/1/1985,15,15.5,1,1,8.3
9/1/1985,11,16.9,1,1,8.3
9/1/1985,15,15,1,1,8.3
9/1/1985,10,16,1,1,8.3
9/1/1985,9,16.3,1,1,8.3
9/1/1985,15,19.2,1,1,8.3
9/1/1985,9,12.1,2,1,8.3
9/1/1985,12,17,1,1,8.3
9/1/1985,9,15,2,1,8.3
9/1/1985,1,12,2,1,8.3
9/1/1985,14,17.1,2,1,8.3
9/1/1985,14,17,2,1,8.3
9/1/1985,9,10,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,15,16.6,1,1,8.3
9/1/1985,12,14,1,1,8.3
9/1/1985,14,15.8,1,1,8.3
9/1/1985,16,16.1,1,1,8.3
9/1/1985,15,19,1,1,8.3
9/1/1985,16,16,1,1,8.3
9/1/1985,14,18.2,1,1,8.3
9/1/1985,16,17,2,1,8.3
9/1/1985,9,15,1,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,9,22.8,1,1,8.3
9/1/1985,14,19.5,1,1,8.3
9/1/1985,14,18,1,1,8.3
9/1/1985,15,16.1,1,1,8.3
9/1/1985,11,18,1,1,8.3
9/1/1985,14,14.3,1,1,8.3
9/1/1985,15,15.6,1,1,8.3
9/1/1985,10,21.8,1,1,8.3
9/1/1985,15,19,1,1,8.3
9/1/1985,13,13.9,2,1,8.3
9/1/1985,15,15.2,2,1,8.3
9/1/1985,11,22,1,1,8.3
9/1/1985,16,15.9,1,1,8.3
9/1/1985,13,13.3,1,1,8.3
9/1/1985,14,19,2,1,8.3
9/1/1985,9,12.5,1,1,8.3
9/1/1985,8,15.5,1,1,8.3
9/1/1985,8,17.2,1,1,8.3
9/1/1985,8,18.7,1,1,8.3
9/1/1985,11.5,18.1,1,1,8.3
9/1/1985,15,16,1,1,8.3
9/1/1985,11,18,1,1,8.3
9/1/1985,14,17,1,1,8.3
9/1/1985,8,14.5,2,1,8.3
9/1/1985,15,16.1,1,1,8.3
9/1/1985,14,15.6,1,1,8.3
9/1/1985,15,15.1,1,1,8.3
9/1/1985,14,16.2,2,1,8.3
9/1/1985,14,13.2,1,1,8.3
9/1/1985,10,16,1,1,8.3
9/1/1985,15,16.8,1,1,8.3
9/1/1985,12,17,1,1,8.3
9/1/1985,14,15.5,1,1,8.3
9/1/1985,15,17,4,1,8.3
9/1/1985,15,17,1,1,8.3
9/1/1985,8,15.5,1,1,8.3
9/1/1985,8,15.8,1,1,8.3
9/1/1985,8,17.1,1,1,8.3
9/1/1985,8,17.1,1,1,8.3
9/1/1985,8,18.6,1,1,8.3
9/1/1985,8,16.8,1,1,8.3
9/1/1985,8,15.7,1,1,8.3
9/1/1985,14,18,1,1,8.3
9/1/1985,14,15,1,1,8.3
9/1/1985,15,15.9,1,1,8.3
9/1/1985,-14,11.5,1,1,8.3
9/1/1985,10,16,1,1,8.3
9/1/1985,15,12.3,2,1,8.3
9/1/1985,14,16.1,4,1,8.3
9/1/1985,14,17.7,1,1,8.3
9/1/1985,11,16,2,1,8.3
9/1/1985,11,18,1,1,8.3
9/1/1985,16,17.3,1,1,8.3
9/1/1985,15,18,1,1,8.3
9/1/1985,15,15.5,1,1,8.3
9/1/1985,14,13.5,1,1,8.3
9/1/1985,-16,16.1,1,1,8.3
9/1/1985,14,16.5,1,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,10,17.4,1,1,8.3
9/1/1985,10,12,2,1,8.3
9/1/1985,15,14.7,1,1,8.3
9/1/1985,15,16.1,1,1,8.3
9/1/1985,14,13,1,1,8.3
9/1/1985,14,15.6,1,1,8.3
9/1/1985,11,13.1,1,1,8.3
9/1/1985,13,17,1,1,8.3
9/1/1985,15,27.7,2,1,8.3
9/1/1985,10,14,1,1,8.3
9/1/1985,9,14,1,1,8.3
9/1/1985,15,19.9,1,1,8.3
9/1/1985,16,16.9,1,1,8.3
9/1/1985,16,21.5,1,1,8.3
9/1/1985,10,15.5,1,1,8.3
9/1/1985,13,11,1,1,8.3
9/1/1985,10,15.4,1,1,8.3
9/1/1985,15,15,1,1,8.3
9/1/1985,14,15,1,1,8.3
9/1/1985,14,16,4,1,8.3
9/1/1985,16,15.8,1,1,8.3
9/1/1985,15,15,1,1,8.3
9/1/1985,15,15,1,1,8.3
9/1/1985,15,15,2,1,8.3
9/1/1985,9,14.3,1,1,8.3
9/1/1985,10,11.4,1,1,8.3
9/1/1985,16,14.9,2,1,8.3
9/1/1985,7,9.1,1,1,8.3
9/1/1985,12,14,1,1,8.3
9/1/1985,15,17.5,1,1,8.3
9/1/1985,15,15,1,1,8.3
9/1/1985,11,13.5,1,1,8.3
9/1/1985,15,25.2,1,1,8.3
9/1/1985,16,18,1,1,8.3
9/1/1985,16,19,1,1,8.3
9/1/1985,15,18,1,1,8.3
9/1/1985,16,16.2,1,1,8.3
9/1/1985,15,15,1,1,8.3
9/1/1985,18,18.1,1,1,8.3
9/1/1985,9,16.7,1,1,8.3
9/1/1985,15,15.6,1,1,8.3
9/1/1985,15,16.4,1,1,8.3
9/1/1985,14,19,1,1,8.3
9/1/1985,15,17.1,2,1,8.3
9/1/1985,14,18.3,1,1,8.3
9/1/1985,15,16.1,2,1,8.3
9/1/1985,6,8,1,1,8.3
9/1/1985,18,20,1,1,8.3
9/1/1985,15,16.1,1,1,8.3
9/1/1985,16,18,1,1,8.3
9/1/1985,14,8,1,1,8.3
9/1/1985,13,15.3,1,1,8.3
9/1/1985,12,15.6,1,1,8.3
9/1/1985,15,18,1,1,8.3
9/1/1985,14,16.1,1,1,8.3
9/1/1985,14,17,1,1,8.3
9/1/1985,11.5,13.2,1,1,8.3
9/1/1985,14,16.6,1,1,8.3
9/1/1985,16,19,1,1,8.3
9/1/1985,15,16.1,1,1,8.3
9/1/1985,16,17,1,1,8.3
9/1/1985,14,15.1,1,1,8.3
9/1/1985,10,16.1,2,1,8.3
9/1/1985,9,18.5,1,1,8.3
9/1/1985,8,17.7,0,1,8.3
9/1/1985,13,16,0,1,8.3
9/1/1985,11,16,0,1,8.3
9/1/1985,11,13,0,1,8.3
9/1/1985,8,16.9,0,1,8.3
9/1/1985,14,18.6,0,1,8.3
9/1/1985,5,15,0,1,8.3
9/1/1985,14,19,0,1,8.3
9/1/1985,14,19.5,0,1,8.3
9/1/1985,8,8.6,0,1,8.3
9/1/1985,8,14.2,0,1,8.3
9/1/1985,11,15,0,1,8.3
9/1/1985,11,14,0,1,8.3
9/1/1985,0,0,0,1,8.3
9/1/1985,12,7,0,1,8.3
9/1/1985,10,11,0,1,8.3
9/1/1985,15,15.2,0,1,8.3
9/1/1985,17,17.6,0,1,8.3
9/1/1985,15,15.7,0,1,8.3
9/1/1985,0,0,0,1,8.3
9/1/1985,0,0,0,1,8.3
9/1/1985,15,16.8,0,1,8.3
9/1/1985,13,14.1,0,1,8.3
9/1/1985,11,15,0,1,8.3
9/1/1985,16,17,0,1,8.3
9/1/1985,16,12.6,0,1,8.3
9/1/1985,11,11,2,1,8.3
9/1/1985,8,13.8,1,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,11,0,1,1,8.3
9/1/1985,14,14.5,1,1,8.3
9/1/1985,11,14,4,1,8.3
9/1/1985,11,11,1,1,8.3
9/1/1985,12,17,1,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,11,17.2,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,12,15,1,1,8.3
9/1/1985,5,12,1,1,8.3
9/1/1985,10,15,1,1,8.3
9/1/1985,9,17,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,11,11.2,1,1,8.3
9/1/1985,11,14,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,11,14,2,1,8.3
9/1/1985,12,15,1,1,8.3
9/1/1985,11,12,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,11,15,1,1,8.3
9/1/1985,11,15,1,1,8.3
9/1/1985,10,16,2,1,8.3
9/1/1985,9,14,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,4,11,1,1,8.3
9/1/1985,12,13,1,1,8.3
9/1/1985,11,11,2,1,8.3
9/1/1985,9,16.2,0,1,8.3
9/1/1985,15,6,0,1,8.3
9/1/1985,0,0,0,1,8.3
9/1/1985,11,12,0,1,8.3
9/1/1985,5,10,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,11,15,1,1,8.3
9/1/1985,10,13,1,1,8.3
9/1/1985,11,2,1,1,8.3
9/1/1985,11,14,1,1,8.3
9/1/1985,11,7,1,1,8.3
9/1/1985,9,13.7,1,1,8.3
9/1/1985,11,11,1,1,8.3
9/1/1985,11,11,1,1,8.3
9/1/1985,11,14,1,1,8.3
9/1/1985,11,14,1,1,8.3
9/1/1985,11,12,1,1,8.3
9/1/1985,,9,1,1,8.3
9/1/1985,14,16,1,1,8.3
9/1/1985,11,11,1,1,8.3
9/1/1985,11,16,2,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,6,6,1,1,8.3
9/1/1985,0,14,1,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,7,9,1,1,8.3
9/1/1985,15,16,1,1,8.3
9/1/1985,12,17,1,1,8.3
9/1/1985,14,16,2,1,8.3
9/1/1985,11,17,1,1,8.3
9/1/1985,11,20,1,1,8.3
9/1/1985,13,14,2,1,8.3
9/1/1985,15,19,2,1,8.3
9/1/1985,10,12,1,1,8.3
9/1/1985,11,18.3,1,1,8.3
9/1/1985,10,17,1,1,8.3
9/1/1985,11,14,1,1,8.3
9/1/1985,9,13,1,1,8.3
9/1/1985,11,14,2,1,8.3
9/1/1985,11,11,1,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,15,17,1,1,8.3
9/1/1985,11,15,1,1,8.3
9/1/1985,15,17,1,1,8.3
9/1/1985,11,11,1,1,8.3
9/1/1985,11,13,1,1,8.3
9/1/1985,15,16,2,1,8.3
9/1/1985,11,16,1,1,8.3
9/1/1985,11,11,1,1,8.3
9/1/1985,0,14,1,1,8.3
9/1/1985,15,16.9,2,1,8.3
9/1/1985,16,18,2,1,8.3
9/1/1985,6,8,2,1,8.3
9/1/1985,13,14,1,1,8.3
9/1/1985,7,15,2,0,8.3
9/1/1985,10,6.4,0,1,8.3
9/1/1985,10,12.9,0,1,8.3
9/1/1985,11,12.6,4,1,8.3
9/1/1985,13,17.4,0,1,8.3
9/1/1985,7,17,0,1,8.3
9/1/1985,11,14,0,1,8.3
9/1/1985,11,12.3,1,1,8.3
9/1/1985,10,13,2,1,8.3
9/1/1985,10,12.1,1,1,8.3
9/1/1985,10,8,1,1,8.3
9/1/1985,10,8,1,1,8.3
9/2/1985,13,15.4,1,1,8.3
9/2/1985,8,17.4,1,1,8.3
9/2/1985,11,18,1,1,8.3
9/2/1985,10,18.3,1,1,8.3
9/2/1985,10,13.2,2,1,8.3
9/2/1985,9,17,1,1,8.3
9/2/1985,9,13,1,1,8.3
9/4/1985,54,7,1,0,8.3
9/16/1985,0,0,2,0,11.46
9/17/1985,11,11.5,2,0,11.46
9/18/1985,8,8.4,0,0,11.46
9/19/1985,0,0,0,0,11.46
9/19/1985,17,17.7,1,0,11.46
9/19/1985,1,11.5,1,0,11.46
9/21/1985,11,11.5,0,0,17.1
9/22/1985,0,0,4,0,17.1
9/25/1985,12,15,1,1,17.1
9/25/1985,10,21,2,1,17.1
9/25/1985,8,19,1,1,17.1
9/25/1985,10,20,1,1,17.1
9/25/1985,0,0,0,0,17.1
9/26/1985,9.9,15,0,0,17.1
9/26/1985,9,11,0,1,17.1
9/26/1985,8,11.9,1,1,17.1
9/26/1985,9,10.9,0,1,17.1
9/26/1985,6,2.1,2,1,17.1
9/26/1985,5,2.9,1,1,17.1
9/26/1985,10,12,0,1,17.1
9/26/1985,15,15.2,0,0,17.1
9/26/1985,15,6,0,0,17.1
9/26/1985,9,14.7,0,0,17.1
9/26/1985,70,130,1,0,17.1
9/26/1985,11,11,1,1,17.1
9/26/1985,11,11,0,1,17.1
9/26/1985,11,11,2,1,17.1
9/26/1985,10,2,1,1,17.1
9/26/1985,11,13.9,2,1,17.1
9/26/1985,-11,11.4,1,1,17.1
9/26/1985,11,14,1,1,17.1
9/26/1985,11,11.7,1,1,17.1
9/26/1985,12,11.6,1,1,17.1
9/26/1985,11.8,11.8,2,1,17.1
9/26/1985,12,13,1,1,17.1
9/26/1985,12,13,1,1,17.1
9/26/1985,11,14,1,1,17.1
9/26/1985,13,16.6,1,1,17.1
9/26/1985,4,11,1,1,17.1
9/26/1985,11,11.8,1,1,17.1
9/26/1985,16,15.8,2,1,17.1
9/26/1985,12,12,1,1,17.1
9/26/1985,11,13.3,1,1,17.1
9/26/1985,11,11,2,1,17.1
9/26/1985,11,11,1,1,17.1
9/26/1985,11,13,1,1,17.1
9/26/1985,5.6,7.5,1,1,17.1
9/26/1985,11,11.1,1,1,17.1
9/26/1985,12,2,1,1,17.1
9/26/1985,0,-8,2,1,17.1
9/26/1985,12,12,1,1,17.1
9/26/1985,12,12,0,1,17.1
9/26/1985,12,12,0,1,17.1
9/26/1985,12,19,0,1,17.1
9/26/1985,9,18,0,1,17.1
9/26/1985,9,18,0,1,17.1
9/26/1985,9,10,0,1,17.1
9/26/1985,9,18,0,1,17.1
9/26/1985,11,18,0,1,17.1
9/26/1985,11,16.5,0,1,17.1
9/26/1985,10,15,0,1,17.1
9/26/1985,11,16,0,1,17.1
9/26/1985,11,19,0,1,17.1
9/26/1985,11,15,0,1,17.1
9/26/1985,9,10,0,1,17.1
9/26/1985,10,12,0,1,17.1
9/26/1985,12,13,0,1,17.1
9/26/1985,6,2,1,1,17.1
9/26/1985,14,16,1,1,17.1
9/26/1985,6,5,1,1,17.1
9/26/1985,10,17,1,1,17.1
9/26/1985,8,19,2,1,17.1
9/26/1985,10,11,1,1,17.1
9/26/1985,2,16,1,1,17.1
9/26/1985,13,17,1,1,17.1
9/26/1985,10,15,1,1,17.1
9/26/1985,9,12,1,1,17.1
9/26/1985,9,9,1,1,17.1
9/26/1985,9,12,1,1,17.1
9/26/1985,5,0,1,1,17.1
9/26/1985,6,21,1,1,17.1
9/26/1985,12,18,1,1,17.1
9/26/1985,10,19,1,1,17.1
9/26/1985,2,10,2,1,17.1
9/26/1985,11,18.1,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,9,13,1,1,17.1
9/26/1985,10,16,1,1,17.1
9/26/1985,10,16.6,1,1,17.1
9/26/1985,10,14.9,1,1,17.1
9/26/1985,11,18.6,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,11,21.5,1,1,17.1
9/26/1985,14.2,16.9,1,1,17.1
9/26/1985,5.4,17.5,1,1,17.1
9/26/1985,10,19.1,1,1,17.1
9/26/1985,7,15.1,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,11,11.6,1,1,17.1
9/26/1985,10,12,1,1,17.1
9/26/1985,9,10,1,1,17.1
9/26/1985,14,17,1,1,17.1
9/26/1985,10,14,2,1,17.1
9/26/1985,10,17,1,1,17.1
9/26/1985,13,21,2,1,17.1
9/26/1985,10,14,1,1,17.1
9/26/1985,9,19,2,1,17.1
9/26/1985,10,16,1,0,17.1
9/26/1985,0,0,2,0,17.1
9/27/1985,8.7,10.7,1,1,17.1
9/27/1985,0,0,1,1,17.1
10/3/1985,10,13.7,2,0,8.18
10/26/1985,16,16.8,1,0,19.72
10/27/1985,10,15,1,0,19.72
10/27/1985,15,16,1,0,19.72
10/27/1985,10,14.2,1,0,19.72
10/28/1985,1,12,1,0,19.72
10/28/1985,10,12,0,0,19.72
10/29/1985,10,8.5,1,0,19.72
10/29/1985,14,16.1,0,0,19.72
10/29/1985,10,15,1,0,19.72
10/30/1985,15,19.5,1,0,19.72
10/30/1985,15,17,1,0,19.72
10/30/1985,15,17,1,0,19.72
10/30/1985,10,17,1,0,19.72
10/30/1985,10,13.2,1,0,19.72
10/30/1985,0,0,0,0,19.72
10/30/1985,8,8.6,0,0,19.72
10/30/1985,12,10,1,0,19.72
10/30/1985,12,14,1,0,19.72
10/30/1985,12,11,1,0,19.72
10/30/1985,12,15.2,1,0,19.72
11/10/1985,6,8.9,2,0,11
11/20/1985,18.9,22.2,1,1,13.44
11/20/1985,15,16,2,0,13.44
11/20/1985,10,15,1,1,13.44
11/20/1985,10,16,1,1,13.44
11/20/1985,10,16,1,1,13.44
11/20/1985,12,10,1,1,13.44
11/20/1985,0,0,2,1,13.44
11/20/1985,9,6.1,0,1,13.44
12/31/1985,14,18.4,1,0,4.18
2/9/1986,41,43,1,1,39.14
2/13/1986,1330.6,1330.8,2,1,2.82
2/13/1986,1330.6,1331.7,2,1,2.82
2/13/1986,2,2.9,2,1,2.82
2/13/1986,1331,1330.9,2,1,2.82
2/13/1986,2,2,2,1,2.82
2/13/1986,2,2.8,1,1,2.82
2/13/1986,14,14,2,1,2.82
2/13/1986,18,18,2,1,2.82
2/14/1986,76,50.8,2,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,0,0,4,1,2.82
2/14/1986,1330,1330,2,1,2.82
2/15/1986,1331,1333,2,1,2.82
2/15/1986,21.8,23.1,2,1,2.82
2/15/1986,108,108.2,2,1,2.82
2/15/1986,26.7,27.7,2,1,2.82
2/16/1986,14.1,15.4,2,1,2.82
2/16/1986,22.5,20.6,2,1,2.82
2/16/1986,178,177.6,2,1,2.82
2/16/1986,13.5,14.2,2,1,2.82
2/16/1986,15,15.2,2,1,2.82
2/16/1986,1330.6,1339.9,2,1,2.82
2/16/1986,23,20,2,1,2.82
2/16/1986,27,27.2,2,1,2.82
2/16/1986,13.5,14.2,2,1,2.82
2/16/1986,1330.6,1330,2,1,2.82
2/16/1986,31.8,35.9,2,1,2.82
2/16/1986,8,10,2,1,2.82
2/16/1986,22,22,2,1,2.82
2/16/1986,1331,1331.3,0,1,2.82
2/16/1986,23,24,2,1,2.82
2/16/1986,23,24,2,1,2.82
2/16/1986,2,18,2,1,2.82
2/17/1986,358.8,358.5,2,1,2.82
2/17/1986,136,137,2,1,2.82
2/17/1986,47.5,36,2,1,2.82
2/17/1986,17.7,17.9,2,1,2.82
2/17/1986,148,151,2,1,2.82
2/17/1986,188,187.5,2,1,2.82
2/17/1986,55.1,54.7,2,1,2.82
2/17/1986,302,306,2,1,2.82
2/17/1986,46,49.5,1,1,2.82
2/17/1986,0,0,2,1,2.82
2/17/1986,1330,1332,2,1,2.82
2/17/1986,24,23,2,1,2.82
2/17/1986,24,26,2,1,2.82
2/17/1986,24,25,2,1,2.82
2/17/1986,24,25,2,1,2.82
2/18/1986,112.3,117.2,4,1,2.82
2/18/1986,96.1,96.9,2,1,2.82
2/18/1986,154,155,1,1,2.82
2/18/1986,122,125.9,2,1,2.82
2/18/1986,47,50,2,1,2.82
2/19/1986,107,109,4,1,2.82
2/19/1986,47,49.5,2,1,2.82
2/19/1986,1331.4,1332.4,2,1,2.82
2/19/1986,0,0,4,1,2.82
2/20/1986,46,49.5,2,0,2.82
2/20/1986,30,22,2,0,2.82
3/3/1986,12.5,14.6,2,0,10.7
3/16/1986,10.3,12.9,4,0,12.14
3/17/1986,0,0,2,0,12.14
3/24/1986,8,10,1,0,3.06
3/25/1986,7,9,1,0,3.06
3/25/1986,7,8,4,0,3.06
3/25/1986,8,9,2,0,3.06
4/20/1986,592,593.3,1,0,12.6
7/31/1986,1,-3,2,0,21.94
7/31/1986,18,23,4,0,21.94
8/27/1986,1176.3,1176.5,4,0,7.92
10/5/1986,406,401,1,0,12.44
10/7/1986,212.6,205.5,2,0,12.44
10/9/1986,370.9,372.9,2,0,12.44
10/9/1986,370.7,371.7,2,0,12.44
10/9/1986,,5.1,2,0,12.44
10/9/1986,0,0,4,0,12.44
10/25/1986,0,0,4,0,14.68
10/25/1986,8,8,1,0,14.68
12/2/1986,9,8.3,1,0,6.56
12/2/1986,10,16,1,0,6.56
12/31/1986,6,8.5,1,0,25.04
12/31/1986,9,8.3,1,1,25.04
12/31/1986,13,17.5,1,1,25.04
12/31/1986,14,6.5,1,1,25.04
12/31/1986,,17.4,1,1,25.04
12/31/1986,14,14.5,3,1,25.04
